donor,recipient,distance,timetransmission,contacttype,simid
0.2.1.1,0.2.1.1.1,0.002,2187.9675339125856,F,679
0,0.1,0.009,292.70403319243053,G,680
0.1,0.1.1,0.006,1893.113192497019,G,680
0.1.1,0.1.1.1,0.006,2101.4104213111514,G,680
0.1.1.1,0.1.1.1.1,0.0,2184.28617398796,G,680
0,0.1,0.003,1806.4022165247413,F,683
0.1,0.1.1,0.007,1960.6564363761177,F,683
0.1,0.1.2,0.0,3485.3181829732516,G,683
0,0.1,0.01,179.6286031733813,G,684
0,0.1,0.011,163.25823212907665,G,685
0,0.2,0.006,1241.967973705436,G,685
0,0.1,0.004,9.695766441566338,G,686
0.1,0.1.1,0.005,130.1604467333872,G,686
0.1,0.1.2,0.006,459.20591110216986,G,686
0.1,0.1.3,0.002,1107.0108141128364,G,686
0.1.1,0.1.1.1,0.004,157.24022928874507,G,686
0.1.1,0.1.1.2,0.008,192.70946282396855,G,686
0.1.1,0.1.1.3,0.0,2180.0018555100773,F,686
0.1.2,0.1.2.1,0.006,600.6677266624032,G,686
0.1.2,0.1.2.2,0.005,754.98666923512,G,686
0.1.2,0.1.2.3,0.001,1805.654186507592,G,686
0.1.3,0.1.3.1,0.004,1189.4778042389207,G,686
0.1.1.1,0.1.1.1.1,0.005,559.3928209618088,G,686
0.1.2.1,0.1.2.1.1,0.004,658.3617643727908,F,686
0.1.2.1,0.1.2.1.2,0.002,1384.4748161025038,F,686
0.1.2.3,0.1.2.3.1,0.014,1918.595368771953,G,686
0.1.3.1,0.1.3.1.1,0.003,1346.4802367409152,G,686
0,0.1,0.004,112.47773124605762,F,687
0,0.1,0.006,289.40346686877285,F,688
0.1,0.1.1,0.01,310.5941679361763,F,688
0.1,0.1.2,0.005,404.92940378521223,F,688
0.1,0.1.3,0.01,862.2080986482181,F,688
0.1,0.1.4,0.003,1325.3594455847212,F,688
0.1.3,0.1.3.1,0.004,3631.133448800828,F,688
0.1.4,0.1.4.1,Inf,1387.9026466843732,F,688
0.1.4,0.1.4.2,0.015,2110.7472432485156,G,688
0.1.4,0.1.4.3,0.015,2214.791963470613,F,688
0.1.4,0.1.4.4,0.002,4308.561856663109,F,688
0.1.3.1,0.1.3.1.1,0.003,4661.7724619869805,F,688
0.1.4.1,0.1.4.1.1,Inf,2018.599687072922,G,688
0.1.4.1,0.1.4.1.2,Inf,3177.9384748744305,F,688
0.1.4.1,0.1.4.1.3,Inf,3255.568875709709,G,688
0.1.4.3,0.1.4.3.1,0.0,4564.620167272764,F,688
0,0.1,0.011,1652.22988442994,G,689
0,0.2,0.009,1871.9088761299197,G,689
0.1,0.1.1,0.009,1795.5302896821552,G,689
0.1,0.1.2,Inf,2046.1065817051722,G,689
0.1,0.1.3,0.011,2886.395179143309,G,689
0.1,0.1.4,0.012,4122.830008908146,F,689
0.1,0.1.5,0.001,6042.723652984574,F,689
0.2,0.2.1,0.009,2113.8302179954894,F,689
0.2,0.2.2,0.008,2162.4430212299185,F,689
0.2,0.2.3,0.005,2653.854490418867,H,689
0.2,0.2.4,0.008,2962.1960448004593,G,689
0.1.3,0.1.3.1,0.0,3013.396100592602,F,689
0.1.3,0.1.3.2,0.0,3188.8677143406053,F,689
0.2.2,0.2.2.1,0.015,2317.741608173022,F,689
0.2.2,0.2.2.2,0.006,3032.1784100465634,F,689
0.2.3,0.2.3.1,0.001,3978.6869002503427,F,689
0.2.4,0.2.4.1,0.009,3566.0855353738425,G,689
0.2.4,0.2.4.2,0.001,3666.840243209778,F,689
0.2.4,0.2.4.3,0.003,3745.072955154459,G,689
0.2.2.1,0.2.2.1.1,0.002,2781.5212214821745,F,689
0.2.2.1,0.2.2.1.2,Inf,2849.363969623378,F,689
0.2.4.1,0.2.4.1.1,0.002,4871.258888844444,G,689
0.2.4.2,0.2.4.2.1,0.001,4280.898364965929,F,689
0,0.1,0.008,405.43537977998926,F,696
0,0.2,0.006,541.092617625614,G,696
0,0.3,0.02,1262.641865406183,F,696
0,0.4,0.008,2630.2584565088155,F,696
0,0.5,0.002,3125.395577432625,F,696
0,0.6,0.002,3570.4517499365043,F,696
0.1,0.1.1,0.003,600.9620003783467,F,696
0.2,0.2.1,0.003,639.5062859505282,G,696
0.2,0.2.2,0.007,1064.0213356093084,H,696
0.3,0.3.1,0.017,2806.1164136348452,G,696
0.3,0.3.2,0.012,5081.667986171665,G,696
0.3,0.3.3,0.01,5387.304580248822,F,696
0.5,0.5.1,0.006,3625.1218850140203,F,696
0.6,0.6.1,0.001,3857.200751330223,F,696
0.1.1,0.1.1.1,0.01,1026.4018000119977,F,696
0.2.2,0.2.2.1,0.001,1654.9042448206667,H,696
0.3.1,0.3.1.1,0.005,2993.8104440906604,G,696
0.3.2,0.3.2.1,0.001,5117.850901298846,F,696
0.3.3,0.3.3.1,0.007,7228.652771502174,F,696
0.5.1,0.5.1.1,0.006,4269.518914700354,F,696
0.5.1,0.5.1.2,0.0,5259.756394716725,G,696
0.6.1,0.6.1.1,0.013,4089.564657519571,F,696
0.1.1.1,0.1.1.1.1,0.002,1110.6771777354293,F,696
0.1.1.1,0.1.1.1.2,0.002,1983.3008564208826,G,696
0.3.1.1,0.3.1.1.1,0.003,3125.240451981458,G,696
0.3.2.1,0.3.2.1.1,0.0,5151.635576893098,F,696
0.5.1.2,0.5.1.2.1,0.006,5321.729348074276,G,696
0.5.1.2,0.5.1.2.2,0.006,5805.203783721406,G,696
0.6.1.1,0.6.1.1.1,0.007,4325.836192769436,F,696
0.6.1.1,0.6.1.1.2,0.008,4396.749407741858,H,696
0.6.1.1,0.6.1.1.3,0.006,6012.157109234142,G,696
0,0.1,0.016,183.89343474317832,G,697
0.1,0.1.1,0.009,1486.4144537344396,F,697
0.1,0.1.2,0.011,1626.0017009007797,F,697
0.1.1,0.1.1.1,0.005,3630.372680608641,F,697
0.1.2,0.1.2.1,0.013,1634.286398928304,G,697
0.1.2,0.1.2.2,0.016,1681.7026992050519,G,697
0.1.1.1,0.1.1.1.1,0.001,3909.140629596737,F,697
0.1.2.1,0.1.2.1.1,0.006,2013.8717898545392,F,697
0.1.2.2,0.1.2.2.1,0.015,1798.352039108678,G,697
0.1.2.2,0.1.2.2.2,0.006,4948.808798709088,G,697
0,0.1,0.007,126.89184362501561,G,702
0,0.2,0.004,262.4248878967881,H,702
0.1,0.1.1,Inf,979.1198598086496,G,702
0.2,0.2.1,Inf,703.6637230926431,H,702
0.1.1,0.1.1.1,Inf,1186.5592744554278,G,702
0.1.1,0.1.1.2,Inf,4435.310045872373,G,702
0.1.1.1,0.1.1.1.1,0.009,1672.6918661665525,G,702
0.1.1.1,0.1.1.1.2,0.011,1899.749955924936,G,702
0,0.1,Inf,189.5396117553605,G,704
0,0.1,0.001,1118.7715670690036,G,705
0.1,0.1.1,0.006,1882.1287047846824,G,705
0,0.1,0.008,149.01648141902385,F,707
0.1,0.1.1,Inf,176.345570824112,F,707
0.1,0.1.2,Inf,269.25406824162053,G,707
0.1.1,0.1.1.1,Inf,423.04615869174125,H,707
0.1.1.1,0.1.1.1.1,0.005,914.3257715001461,G,707
0,0.1,0.002,80.74075637533535,F,711
0,0.2,0.004,2392.3516331339274,F,711
0.1,0.1.1,0.002,261.4177808207407,F,711
0.2,0.2.1,0.006,2579.298541592602,F,711
0.2,0.2.2,Inf,2979.4719270813866,F,711
0.2,0.2.3,Inf,3352.867257985836,F,711
0.2.3,0.2.3.1,Inf,3557.4995534161512,G,711
0.2.3,0.2.3.2,Inf,3837.238760728857,G,711
0.2.3.2,0.2.3.2.1,0.008,3854.48886462137,G,711
0,0.1,0.002,81.56450558750424,G,713
0,0.1,0.006,76.73571426179963,G,714
0,0.2,0.007,582.1918464612718,G,714
0.1,0.1.1,0.007,114.23997071270419,G,714
0.2,0.2.1,0.005,2044.535893547345,G,714
0.2,0.2.2,0.012,2193.3061943845023,G,714
0.2,0.2.3,0.005,3159.367255734898,G,714
0.2.1,0.2.1.1,0.006,2441.187812262685,G,714
0.2.1,0.2.1.2,0.006,3462.0743443692336,G,714
0.2.3,0.2.3.1,0.019,3540.6966068515967,G,714
0.2.1.1,0.2.1.1.1,0.002,2533.353712633447,G,714
0.2.1.2,0.2.1.2.1,0.003,3723.3577593676414,G,714
0.2.3.1,0.2.3.1.1,0.004,4261.33840394613,G,714
0.2.3.1,0.2.3.1.2,0.003,5778.771367927369,G,714
0,0.1,0.003,202.8723201553597,G,716
0,0.2,0.003,268.2185893270677,G,716
0,0.3,0.007,373.48148245672206,G,716
0.1,0.1.1,0.0,1332.3133475340837,G,716
0.2,0.2.1,0.006,438.1313463853321,F,716
0,0.1,0.0,414.5942160636883,G,718
0.1,0.1.1,0.005,630.0231218465774,G,718
0,0.1,0.005,19.428208955060985,F,720
0,0.1,0.003,35.21710282879786,G,721
0.1,0.1.1,0.003,160.71769697791444,G,721
0.1,0.1.2,0.002,516.8180937825549,G,721
0,0.1,0.009,205.82415478945268,G,722
0,0.2,0.001,1697.8659347006164,G,722
0.2,0.2.1,0.004,1982.3703942235127,G,722
0.2,0.2.2,0.011,2186.9525203619646,G,722
0.2,0.2.3,0.0,2545.822582211386,G,722
0.2.2,0.2.2.1,0.01,2206.083402212935,H,722
0.2.2,0.2.2.2,0.005,3311.9503185655326,F,722
0.2.2,0.2.2.3,0.006,3553.873843187413,F,722
0.2.2,0.2.2.4,0.003,4133.490076360955,F,722
0.2.3,0.2.3.1,0.007,2636.8405381099647,G,722
0.2.2.1,0.2.2.1.1,0.0,2496.3496446466443,F,722
0.2.2.2,0.2.2.2.1,Inf,3407.670165344728,F,722
0.2.2.2,0.2.2.2.2,0.003,3600.1436825483106,G,722
0.2.2.3,0.2.2.3.1,0.0,4170.252355920709,F,722
0.2.2.3,0.2.2.3.2,0.0,4195.063305432597,F,722
0.2.2.3,0.2.2.3.3,0.01,4305.842372182264,F,722
0,0.1,0.015,156.36017399365014,G,725
0,0.2,0.006,1787.7827647942609,G,725
0,0.3,0.004,3114.0225060109,F,725
0.1,0.1.1,0.004,279.0149898088721,G,725
0.1,0.1.2,0.007,2248.3087442602136,G,725
0.1,0.1.3,0.005,2729.216531259468,G,725
0.1,0.1.4,0.0,3145.957037651079,F,725
0.2,0.2.1,Inf,1933.9153108265934,G,725
0.1.2,0.1.2.1,0.009,2532.633712371267,G,725
0.1.2,0.1.2.2,0.006,3444.2992437809353,G,725
0.1.2,0.1.2.3,0.02,3533.1028634881923,G,725
0.1.3,0.1.3.1,0.001,2950.4150864783883,F,725
0.2.1,0.2.1.1,Inf,2625.084538183669,G,725
0.1.3.1,0.1.3.1.1,0.005,3245.0007753181508,F,725
0.1.3.1,0.1.3.1.2,0.004,3898.4461503440502,G,725
0.1.3.1,0.1.3.1.3,0.003,4047.81935452609,G,725
0,0.1,0.008,769.0359146784651,G,726
0.1,0.1.1,0.003,2180.827864016496,G,726
0.1,0.1.2,0.007,2231.7349015676105,F,726
0.1,0.1.3,0.0,3109.935500293752,G,726
0.1.1,0.1.1.1,0.0,2600.9126688761826,G,726
0.1.2,0.1.2.1,0.012,3371.0922310307337,F,726
0.1.2.1,0.1.2.1.1,Inf,4245.993617762429,F,726
0.1.2.1,0.1.2.1.2,0.0,5972.742453263931,F,726
0.1.2.1,0.1.2.1.3,0.001,6352.656546515706,F,726
0.1.2.1,0.1.2.1.4,0.0,6354.127627336006,F,726
0,0.1,0.002,3.056127443398483,G,727
0.1,0.1.1,0.005,181.54457012656147,G,727
0,0.1,0.019,237.13839240429775,F,728
0.1,0.1.1,0.0,1627.262612168256,F,728
0,0.1,0.007,71.29542613399997,G,729
0,0.2,0.005,267.2219357311111,G,729
0.1,0.1.1,0.005,77.09426291948029,F,729
0,0.1,Inf,1028.7599588337446,G,730
0,0.1,0.015,133.65802473748036,G,731
0,0.1,0.002,971.7205692344904,G,732
0.1,0.1.1,0.004,1139.4723103897572,G,732
0,0.1,0.005,546.7398735676428,G,733
0.1,0.1.1,0.009,556.7743820756339,F,733
0.1,0.1.2,0.005,1132.9922489089577,G,733
0,0.1,Inf,11.302745092054463,G,734
0,0.2,Inf,2256.0297669639176,F,734
0.1,0.1.1,0.018,479.23011314791154,G,734
0.1.1,0.1.1.1,Inf,959.3851450374557,G,734
0.1.1.1,0.1.1.1.1,Inf,1186.8369146727212,F,734
0.1.1.1,0.1.1.1.2,Inf,1705.1658214000925,G,734
0,0.1,0.004,1153.327538117466,G,736
0.1,0.1.1,0.006,1843.4636196402507,F,736
0.1.1,0.1.1.1,0.007,2378.232382678682,F,736
0.1.1,0.1.1.2,0.005,3480.6919348221404,G,736
0.1.1,0.1.1.3,0.008,4236.555848656923,F,736
0,0.1,0.003,27.69369368740915,G,737
0,0.1,0.004,31.299845358306527,G,740
0,0.2,0.003,999.774774026335,G,740
0,0.1,0.01,29.301459357373616,G,742
0,0.2,0.0,1163.1493429494826,G,742
0,0.1,Inf,657.3733557781278,G,744
0.1,0.1.1,Inf,2796.436871546573,G,744
0,0.1,Inf,45.964840453323596,G,747
0,0.2,Inf,146.86338825970748,F,747
0,0.3,Inf,495.38825600606606,G,747
0.2,0.2.1,0.003,159.32284600303566,F,747
0.2,0.2.2,0.004,1567.4649449286017,F,747
0.3,0.3.1,0.006,1470.7124945257092,G,747
0.3.1,0.3.1.1,0.005,1668.2633917786482,G,747
0.3.1.1,0.3.1.1.1,0.002,2891.0294754352562,G,747
0,0.1,Inf,396.32253220584636,F,748
0,0.2,Inf,1062.1994420093117,G,748
0,0.3,Inf,1622.1793487057541,H,748
0.2,0.2.1,0.007,1132.3810435431062,G,748
0.3,0.3.1,0.005,1665.0097101067597,F,748
0.2.1,0.2.1.1,0.002,1152.8420135392234,G,748
0.2.1,0.2.1.2,0.003,2336.019333395953,G,748
0,0.1,0.006,119.21127481568008,G,749
0,0.2,0.004,524.3789740540859,G,749
0,0.3,0.006,826.2312423190651,G,749
0.2,0.2.1,0.004,689.9083811829472,F,749
0.2,0.2.2,0.0,995.2715763160152,G,749
0.3,0.3.1,0.001,2826.1465617155036,G,749
0.2.1,0.2.1.1,Inf,998.1471408660165,F,749
0.2.2,0.2.2.1,0.006,1399.4430643797616,F,749
0,0.1,0.007,14.40521146746306,F,751
0,0.2,0.016,75.96941970801596,G,751
0,0.3,0.007,691.5498115963842,F,751
0.1,0.1.1,0.0,622.9472744736928,F,751
0.2,0.2.1,0.011,1027.4386428975208,G,751
0.2,0.2.2,0.002,1067.5588072193852,G,751
0.2,0.2.3,0.01,1498.5357730569906,G,751
0.2,0.2.4,0.006,3145.6489120077995,G,751
0.3,0.3.1,0.003,2065.021998148179,F,751
0.2.2,0.2.2.1,0.005,1111.9870943580568,F,751
0.2.2.1,0.2.2.1.1,0.007,1606.135320233927,G,751
0,0.1,0.002,230.99398251489907,G,756
0,0.1,Inf,397.0678815383066,F,760
0.1,0.1.1,0.005,544.8928010892204,F,760
0.1,0.1.2,0.009,595.1010710733457,F,760
0,0.1,0.001,404.76261318734186,G,762
0,0.1,Inf,130.66603105435158,G,765
0,0.2,0.001,274.1830409554804,G,765
0,0.1,0.007,1255.2806860315018,G,769
0,0.2,0.012,2120.0150341722215,F,769
0,0.3,0.014,2243.419769272297,G,769
0.2,0.2.1,0.002,4161.382068233495,F,769
0.3,0.3.1,0.005,3639.7800786139205,G,769
0.3.1,0.3.1.1,0.013,3843.2853228939853,G,769
0.3.1,0.3.1.2,0.011,3927.102505429113,F,769
0.3.1,0.3.1.3,0.006,3949.66146709166,F,769
0.3.1,0.3.1.4,0.0,4284.90705471184,G,769
0.3.1,0.3.1.5,0.004,4389.308563564177,G,769
0.3.1.1,0.3.1.1.1,0.009,4045.732903945853,G,769
0.3.1.1,0.3.1.1.2,0.01,4111.457830812692,H,769
0.3.1.1,0.3.1.1.3,0.01,4745.643566598059,G,769
0.3.1.1,0.3.1.1.4,0.003,6460.692636841222,G,769
0.3.1.3,0.3.1.3.1,Inf,4081.4286606604246,G,769
0.3.1.3,0.3.1.3.2,0.002,4733.602090658986,F,769
0.3.1.3,0.3.1.3.3,0.004,5204.000505698613,F,769
0.3.1.3,0.3.1.3.4,0.002,5214.469027139884,F,769
0,0.1,0.011,205.65807722855436,F,770
0,0.1,Inf,203.11978080659907,G,771
0,0.2,0.0,455.7391271194117,G,771
0,0.1,0.013,385.8107566396026,F,772
0.1,0.1.1,0.005,1145.3495221596038,F,772
0.1,0.1.2,0.01,1174.0767717747128,F,772
0,0.1,Inf,192.06355061076763,G,774
0.1,0.1.1,Inf,534.6692108385729,G,774
0.1,0.1.2,Inf,687.2679973243838,G,774
0.1,0.1.3,Inf,1539.9192612759214,G,774
0.1.1,0.1.1.1,0.008,632.1014770622451,G,774
0.1.1,0.1.1.2,0.001,1612.8973377358088,G,774
0.1.1.1,0.1.1.1.1,0.003,690.9782880919589,G,774
0.1.1.1,0.1.1.1.2,0.003,1245.817178652799,F,774
0.1.1.1,0.1.1.1.3,0.002,1672.9422021256446,G,774
0,0.1,0.004,21.046477389641638,F,775
0.1,0.1.1,0.008,1073.9425596752017,F,775
0.1.1,0.1.1.1,0.011,1175.645417487079,H,775
0.1.1,0.1.1.2,0.008,1707.602106718383,G,775
0.1.1,0.1.1.3,0.001,2768.095619771686,F,775
0.1.1.3,0.1.1.3.1,0.006,2910.6922595248425,F,775
0.1.1.3,0.1.1.3.2,0.004,3535.047039200309,F,775
0,0.1,0.004,290.2463302779437,H,778
0,0.2,0.0,1576.5982697961595,H,778
0.1,0.1.1,0.0,464.7822656524375,F,778
0.1.1,0.1.1.1,0.007,517.4462839592998,G,778
0.1.1,0.1.1.2,0.012,558.0936409047326,G,778
0.1.1.1,0.1.1.1.1,0.002,987.4428017016156,G,778
0.1.1.1,0.1.1.1.2,0.011,997.1122985462961,G,778
0.1.1.2,0.1.1.2.1,0.005,1783.5389931105472,G,778
0,0.1,0.006,832.5670524171045,G,779
0,0.2,0.001,1053.8002439683337,F,779
0.1,0.1.1,0.002,2477.5067536105907,G,779
0.1,0.1.2,0.006,2904.814495095808,G,779
0.1.1,0.1.1.1,0.006,2798.703342697972,G,779
0,0.1,0.003,57.846964093732446,G,780
0,0.2,0.006,610.4874075144298,G,780
0.1,0.1.1,0.0,781.9665018292344,G,780
0.1.1,0.1.1.1,0.007,846.6154795377104,G,780
0.1.1,0.1.1.2,0.0,995.5424341757549,F,780
0.1.1.1,0.1.1.1.1,0.002,2046.2018431655263,G,780
0,0.1,0.004,451.85337781339274,H,781
0.1,0.1.1,0.003,821.0476439323504,F,781
0,0.1,0.007,280.5112394613728,G,785
0,0.1,0.034,635.4087332835561,G,786
0,0.1,0.021,231.8426259003027,F,790
0,0.2,0.004,1174.425134293132,F,790
0,0.3,0.001,1536.2910167444895,F,790
0,0.4,0.005,1586.1601799393902,F,790
0.1,0.1.1,0.003,908.1076623622592,F,790
0.2,0.2.1,0.0,2921.6815619214603,F,790
0.1.1,0.1.1.1,Inf,1153.618684188658,F,790
0.2.1,0.2.1.1,0.008,3245.2894667878054,F,790
0.1.1.1,0.1.1.1.1,Inf,1376.4545306767213,F,790
0.1.1.1,0.1.1.1.2,Inf,1866.4036493168448,G,790
0,0.1,0.008,174.58632758507156,F,791
0.1,0.1.1,0.002,274.7543010342248,G,791
0.1.1,0.1.1.1,0.011,526.3645306701009,G,791
0.1.1.1,0.1.1.1.1,0.012,547.4543205068848,G,791
0,0.1,0.004,695.4390534719505,G,792
0,0.2,0.012,744.6804767249671,H,792
0.1,0.1.1,0.016,1264.5733612186452,F,792
0.1,0.1.2,0.013,1344.5128288883577,F,792
0.1,0.1.3,0.02,2368.122417939098,F,792
0.2,0.2.1,0.008,896.2629460158405,G,792
0.1.1,0.1.1.1,0.012,1690.532672452851,F,792
0.1.1,0.1.1.2,Inf,2248.1488129397376,F,792
0.1.3,0.1.3.1,Inf,3019.245688344348,F,792
0.1.3,0.1.3.2,0.001,3292.2301736936997,F,792
0.2.1,0.2.1.1,0.004,2471.9070267083152,H,792
0.1.1.1,0.1.1.1.1,0.008,1723.968788409086,F,792
0.1.1.1,0.1.1.1.2,0.001,2538.311160045888,F,792
0.1.1.1,0.1.1.1.3,Inf,2666.175303580547,F,792
0.1.1.1,0.1.1.1.4,0.005,2889.392661265191,F,792
0.1.1.2,0.1.1.2.1,Inf,2526.3202028249375,F,792
0.1.1.2,0.1.1.2.2,Inf,4009.242030624455,F,792
0.1.3.1,0.1.3.1.1,Inf,3255.5115344018795,G,792
0.1.3.1,0.1.3.1.2,Inf,4162.815171223366,F,792
0.1.3.2,0.1.3.2.1,0.0,3999.6077001941326,F,792
0.1.3.2,0.1.3.2.2,0.002,4015.8416476367147,G,792
0.2.1.1,0.2.1.1.1,0.002,2537.417275249196,H,792
0.2.1.1,0.2.1.1.2,0.006,2703.7602817855886,H,792
0,0.1,Inf,535.9516547683503,G,795
0,0.2,Inf,1153.1076841839217,G,795
0,0.3,Inf,2002.0531124513377,F,795
0.3,0.3.1,0.001,2149.79288813329,F,795
0,0.1,0.013,129.39068218860098,G,796
0,0.2,0.002,849.3471930115794,F,796
0.1,0.1.1,0.006,848.6765975919651,F,796
0.1,0.1.2,0.004,858.7300072058166,G,796
0.1.1,0.1.1.1,Inf,923.7733470019443,G,796
0.1.1,0.1.1.2,0.003,1028.0837418090068,G,796
0.1.1,0.1.1.3,0.004,1938.320173214198,G,796
0.1.1.1,0.1.1.1.1,Inf,1021.1227943275461,F,796
0.1.1.2,0.1.1.2.1,0.0,1614.974789975342,G,796
0.1.1.3,0.1.1.3.1,0.003,1947.6774969962526,F,796
0,0.1,Inf,377.45469226174765,G,798
0.1,0.1.1,Inf,937.2882207400182,G,798
0,0.1,0.018,155.82222050668162,G,800
0,0.2,0.009,542.5174894790682,G,800
0,0.1,0.006,11.198319648751598,G,802
0,0.2,0.007,113.38429092430883,F,802
0,0.3,0.002,544.7329918302569,G,802
0,0.4,0.008,635.0227532869147,G,802
0,0.5,0.005,749.2637143876495,H,802
0.1,0.1.1,0.006,121.03312512117762,F,802
0.4,0.4.1,0.009,881.1348720516703,G,802
0.4,0.4.2,0.012,1009.7315203761225,G,802
0.5,0.5.1,0.002,1896.2022070357307,G,802
0.1.1,0.1.1.1,Inf,194.20678744420405,F,802
0.4.1,0.4.1.1,0.016,959.5076615624425,G,802
0.5.1,0.5.1.1,0.002,1954.099389109047,G,802
0.5.1,0.5.1.2,0.008,2174.8181477205076,F,802
0.5.1,0.5.1.3,0.004,2346.727991656023,G,802
0.1.1.1,0.1.1.1.1,Inf,1265.1095683587814,F,802
0.4.1.1,0.4.1.1.1,0.009,1151.0636561551228,G,802
0.4.1.1,0.4.1.1.2,0.017,1769.278601985807,G,802
0.4.1.1,0.4.1.1.3,Inf,2547.414309633874,G,802
0.4.1.1,0.4.1.1.4,0.005,2665.7961603454146,G,802
0.4.1.1,0.4.1.1.5,0.022,2730.32469254674,G,802
0.4.1.1,0.4.1.1.6,0.015,3184.200649280946,G,802
0.4.1.1,0.4.1.1.7,0.006,3593.124034667251,G,802
0.5.1.3,0.5.1.3.1,0.005,2987.231071502739,G,802
0,0.1,0.008,330.43263742244113,G,805
0,0.2,0.004,1014.0883349128538,G,805
0,0.3,0.003,1117.2696788245698,G,805
0.1,0.1.1,0.003,1708.590616700711,G,805
0.2,0.2.1,0.011,3283.4155487742937,G,805
0.1.1,0.1.1.1,0.004,2079.0206399380963,G,805
0.1.1,0.1.1.2,0.007,2089.2443251283057,G,805
0.1.1,0.1.1.3,0.007,2204.178800484233,G,805
0.2.1,0.2.1.1,0.017,3473.296667106685,G,805
0.1.1.3,0.1.1.3.1,0.012,2365.0860772385968,F,805
0.1.1.3,0.1.1.3.2,0.01,2593.011690452215,G,805
0.1.1.3,0.1.1.3.3,0.019,3178.4036594666327,G,805
0.1.1.3,0.1.1.3.4,0.004,4286.65671070647,F,805
0.2.1.1,0.2.1.1.1,0.01,3677.3956306913924,G,805
0.2.1.1,0.2.1.1.2,0.001,4759.959098041017,G,805
0,0.1,0.012,747.1210000040594,G,807
0.1,0.1.1,0.009,2855.1047488150434,G,807
0.1,0.1.2,0.002,3867.695313304451,G,807
0.1.2,0.1.2.1,0.002,4236.969628477264,F,807
0,0.1,0.008,90.90931202435755,G,809
0,0.2,Inf,1074.9532621306494,G,809
0,0.3,0.0,1606.547280667535,F,809
0,0.4,0.007,1708.8665890345076,F,809
0,0.5,0.0,1843.3410619715157,G,809
0.2,0.2.1,Inf,1562.3763772590428,G,809
0.4,0.4.1,0.01,1985.7604238013532,G,809
0.4,0.4.2,0.006,2079.3940238551295,F,809
0.4,0.4.3,0.0,2605.0485945914725,G,809
0.5,0.5.1,0.003,1936.7076658529745,F,809
0.2.1,0.2.1.1,0.006,1779.2031535358196,G,809
0.2.1,0.2.1.2,0.011,1885.9011787493107,G,809
0.2.1,0.2.1.3,0.008,3020.2597545075696,G,809
0.4.1,0.4.1.1,Inf,2067.561064916346,G,809
0.4.3,0.4.3.1,0.0,3181.1209803979,G,809
0.5.1,0.5.1.1,0.008,2876.802288660177,F,809
0.2.1.1,0.2.1.1.1,0.004,1830.2839778361074,G,809
0.2.1.1,0.2.1.1.2,0.01,1836.9064302447675,G,809
0.2.1.1,0.2.1.1.3,0.003,2096.2268471711786,F,809
0.2.1.1,0.2.1.1.4,0.001,2458.460774824971,G,809
0.2.1.2,0.2.1.2.1,0.011,2010.8256238857728,G,809
0,0.1,0.004,162.16748692222444,G,810
0,0.2,0.004,164.21967686228768,G,810
0,0.3,0.001,1651.414853406548,F,810
0,0.4,0.009,1707.1287921690775,G,810
0.4,0.4.1,0.015,1861.9100432329974,F,810
0.4,0.4.2,0.01,3231.325143743779,G,810
0.4,0.4.3,0.007,3631.9191237369782,G,810
0.4,0.4.4,0.004,4741.69495203483,G,810
0.4.1,0.4.1.1,0.003,2347.234941785382,F,810
0,0.1,Inf,128.1316233964942,G,811
0.1,0.1.1,Inf,890.7435901538661,H,811
0.1,0.1.2,Inf,1493.1515794536795,F,811
0.1.1,0.1.1.1,0.004,2080.4439806124124,F,811
0,0.1,Inf,22.149744661778925,F,813
0,0.2,0.001,849.8310435706571,G,813
0.1,0.1.1,Inf,594.2773354252663,H,813
0.1.1,0.1.1.1,0.01,2114.349973978322,F,813
0.1.1.1,0.1.1.1.1,0.005,2657.706537916421,F,813
0,0.1,0.007,832.5165954564801,G,814
0,0.2,0.007,1767.3019986097117,G,814
0.1,0.1.1,0.002,2063.890078737748,H,814
0.1,0.1.2,0.002,2351.1100313197467,G,814
0.1,0.1.3,0.009,2432.1659345960857,G,814
0.2,0.2.1,0.013,2001.7858171947212,G,814
0.2,0.2.2,0.022,3953.292527217053,H,814
0.1.2,0.1.2.1,0.01,2398.964576059934,F,814
0.1.3,0.1.3.1,0.015,2977.182914324651,G,814
0.1.3,0.1.3.2,0.022,3420.083870465113,G,814
0.1.3,0.1.3.3,0.011,3798.1954333572844,G,814
0.1.3.2,0.1.3.2.1,0.007,3505.791184548121,G,814
0.1.3.3,0.1.3.3.1,0.003,4074.6351486321655,G,814
0,0.1,0.004,259.747053884723,G,816
0,0.2,0.003,460.4173867079426,G,816
0.1,0.1.1,0.011,290.7459480189318,G,816
0.1,0.1.2,0.008,542.1916752689924,G,816
0.2,0.2.1,0.004,749.2067982535726,F,816
0.2,0.2.2,0.001,862.9661211296163,G,816
0.1.1,0.1.1.1,0.012,336.6097748423784,G,816
0.1.1,0.1.1.2,0.008,910.1964354532136,F,816
0.1.1,0.1.1.3,0.0,2193.7188677695162,F,816
0.1.2,0.1.2.1,Inf,990.865435061399,G,816
0.2.2,0.2.2.1,0.014,927.6496272773336,G,816
0.1.2.1,0.1.2.1.1,Inf,1032.7344028865837,G,816
0,0.1,0.006,129.01890291820538,G,817
0,0.2,0.004,672.3212872315621,G,817
