donor,recipient,distance,timetransmission,contacttype,simid
0.5,0.5.1,0.011,518.1228706963296,G,110
0.3.2,0.3.2.1,0.01,697.7889941967799,G,110
0.3.2,0.3.2.2,0.012,1207.4675407074647,G,110
0.3.2,0.3.2.3,0.002,3249.1505404126106,G,110
0.3.4,0.3.4.1,0.003,2085.4066881294107,G,110
0.3.4,0.3.4.2,0.0,2605.193799826604,F,110
0.3.5,0.3.5.1,0.001,2164.05771568163,H,110
0.3.5,0.3.5.2,0.001,2447.1091952819093,H,110
0.4.1,0.4.1.1,0.012,366.94810723695537,F,110
0.4.1,0.4.1.2,Inf,2192.639409009465,F,110
0.4.2,0.4.2.1,Inf,1853.3156436605216,F,110
0.5.1,0.5.1.1,0.006,550.8555561547473,G,110
0.3.2.3,0.3.2.3.1,0.003,4879.6386161855235,G,110
0.4.1.1,0.4.1.1.1,0.0,1048.7188120971982,F,110
0.4.1.2,0.4.1.2.1,Inf,2943.1010180636918,F,110
0.5.1.1,0.5.1.1.1,0.01,782.0236230526954,G,110
0.5.1.1,0.5.1.1.2,0.0,1804.6066288515913,G,110
0.3.2.3.1,0.3.2.3.1.1,0.012,5744.16754779465,G,110
0.5.1.1.1,0.5.1.1.1.1,0.006,1545.560653891366,G,110
0.3.2.3.1.1,0.3.2.3.1.1.1,0.005,5760.173523113344,F,110
0.5.1.1.1.1,0.5.1.1.1.1.1,0.011,1645.4921329639214,G,110
0,0.1,0.007,392.98992986639405,G,113
0,0.2,0.004,1225.2532686559014,F,113
0.1,0.1.1,0.004,576.1060134751511,H,113
0,0.1,0.007,285.91851981203695,G,114
0,0.2,0.006,445.20646773417394,G,114
0.2,0.2.1,0.006,1212.4112526200122,H,114
0.2.1,0.2.1.1,0.015,2277.9779177248465,G,114
0.2.1,0.2.1.2,0.006,3111.3169500866784,G,114
0.2.1,0.2.1.3,0.015,4632.550032709342,G,114
0.2.1.3,0.2.1.3.1,0.01,4895.842320969762,G,114
0.2.1.3,0.2.1.3.2,0.001,5120.509130313319,F,114
0.2.1.3,0.2.1.3.3,0.0,7168.349525965754,F,114
0,0.1,Inf,139.70520024718473,G,115
0,0.2,0.008,2400.2341752457396,G,115
0.1,0.1.1,Inf,244.70991424184314,F,115
0.1,0.1.2,Inf,4200.804521179172,H,115
0.2,0.2.1,0.001,2619.2270972322403,G,115
0.1.2,0.1.2.1,0.005,4289.824761952725,G,115
0.1.2,0.1.2.2,0.009,4457.54586018923,H,115
0.2.1,0.2.1.1,0.01,2837.2327290778862,G,115
0.2.1,0.2.1.2,0.003,2869.4352119809473,G,115
0.2.1,0.2.1.3,0.002,3229.4642189394835,F,115
0.2.1,0.2.1.4,0.003,3419.3066579920887,G,115
0.2.1,0.2.1.5,0.0,3823.714737343504,F,115
0.1.2.1,0.1.2.1.1,0.004,4442.3746684233365,F,115
0.1.2.1,0.1.2.1.2,Inf,4733.966690319507,F,115
0.1.2.1,0.1.2.1.3,0.001,4958.632392531556,G,115
0.1.2.2,0.1.2.2.1,0.005,4568.698939445864,G,115
0.1.2.2,0.1.2.2.2,0.012,4718.27561449133,G,115
0.1.2.2,0.1.2.2.3,0.003,5890.596966597984,G,115
0.2.1.1,0.2.1.1.1,0.005,3441.7617023919374,G,115
0.2.1.1,0.2.1.1.2,0.006,4384.45719769793,G,115
0.2.1.3,0.2.1.3.1,0.004,3331.7071793211976,G,115
0.2.1.3,0.2.1.3.2,0.0,3394.418590957504,G,115
0.1.2.1.3,0.1.2.1.3.1,0.0,5196.775874947252,G,115
0.1.2.2.2,0.1.2.2.2.1,0.014,6297.838600914069,G,115
0.2.1.1.2,0.2.1.1.2.1,0.002,4973.140333743604,G,115
0.1.2.2.2.1,0.1.2.2.2.1.1,0.012,6748.775776949783,F,115
0.1.2.2.2.1,0.1.2.2.2.1.2,0.002,9609.609938514548,G,115
0,0.1,0.006,89.74907232134487,G,116
0,0.2,0.006,202.8122571291421,G,116
0,0.3,0.003,265.07438398159434,G,116
0,0.4,0.01,641.3265154172432,G,116
0,0.5,0.002,1270.905692707264,G,116
0.1,0.1.1,0.005,235.77001369948903,F,116
0.1,0.1.2,0.003,836.390577290787,G,116
0.3,0.3.1,0.009,501.2848264082595,G,116
0.3,0.3.2,Inf,957.1717512734352,G,116
0.4,0.4.1,0.004,1481.244952574022,G,116
0.5,0.5.1,0.004,2537.017339517367,G,116
0.5,0.5.2,0.0,2836.428047199066,G,116
0.1.2,0.1.2.1,0.003,1119.1771964347045,G,116
0.3.1,0.3.1.1,0.012,949.6111170619063,G,116
0.3.2,0.3.2.1,Inf,1359.0555041805478,G,116
0.4.1,0.4.1.1,0.012,1714.90976468567,G,116
0.5.2,0.5.2.1,0.003,2894.9561719632766,F,116
0.4.1.1,0.4.1.1.1,0.016,1798.8086135027165,G,116
0.4.1.1,0.4.1.1.2,0.009,2183.219024504241,G,116
0.4.1.1.1,0.4.1.1.1.1,0.01,1999.0208340542074,G,116
0.4.1.1.1.1,0.4.1.1.1.1.1,0.003,2130.9817424680236,F,116
0,0.1,0.011,120.2515554040411,F,120
0,0.2,0.005,1087.798976007012,F,120
0.1,0.1.1,0.014,291.0747051304582,F,120
0.2,0.2.1,0.004,1448.3455670546246,F,120
0.2,0.2.2,0.001,1847.5191644968945,G,120
0.1.1,0.1.1.1,0.005,1307.2362202920872,H,120
0.1.1,0.1.1.2,0.006,1370.1808010508837,F,120
0.1.1,0.1.1.3,0.004,1606.8321327292765,F,120
0.2.1,0.2.1.1,0.004,1677.4940295885028,F,120
0.2.2,0.2.2.1,0.004,1851.2103306336785,F,120
0.1.1.1,0.1.1.1.1,0.012,1554.7096950800126,H,120
0.2.1.1,0.2.1.1.1,0.014,2096.455290172173,F,120
0.2.1.1,0.2.1.1.2,0.008,3366.8281492616748,F,120
0.1.1.1.1,0.1.1.1.1.1,0.008,2196.6234279468617,H,120
0.2.1.1.1,0.2.1.1.1.1,0.01,2955.4051963215447,G,120
0.2.1.1.2,0.2.1.1.2.1,Inf,4274.4468072426935,G,120
0.2.1.1.2,0.2.1.1.2.2,0.007,4931.044252114176,F,120
0.2.1.1.2,0.2.1.1.2.3,0.007,5138.568696532993,F,120
0.2.1.1.2,0.2.1.1.2.4,0.003,5502.795613954048,G,120
0.2.1.1.1.1,0.2.1.1.1.1.1,0.005,3106.418141054514,G,120
0.2.1.1.1.1,0.2.1.1.1.1.2,0.009,3177.9180167829977,G,120
0.2.1.1.2.2,0.2.1.1.2.2.1,0.004,5165.272430757111,G,120
0.2.1.1.2.4,0.2.1.1.2.4.1,0.006,5567.151251774454,F,120
0.2.1.1.2.4,0.2.1.1.2.4.2,0.004,5803.780207968429,F,120
0,0.1,0.003,110.50013001440975,F,122
0,0.2,0.004,243.32678503346276,F,122
0,0.3,0.003,781.5512634421391,F,122
0.1,0.1.1,0.002,165.54717967765407,F,122
0.3,0.3.1,0.008,839.1039043384085,F,122
0,0.1,0.006,136.6684681544502,G,123
0,0.1,0.003,13.152157426079322,G,125
0.1,0.1.1,0.008,970.8830926878727,G,125
0.1,0.1.2,0.005,1461.4384649010387,G,125
0.1,0.1.3,0.005,1483.6664311789086,F,125
0.1.1,0.1.1.1,Inf,2045.6166171206555,F,125
0.1.2,0.1.2.1,0.008,2031.319034648559,G,125
0.1.2,0.1.2.2,0.003,2973.8910906812885,G,125
0.1.2,0.1.2.3,0.002,3349.0599817779425,G,125
0.1.2,0.1.2.4,0.011,3405.7906944326082,G,125
0.1.3,0.1.3.1,0.007,1524.3711192295414,F,125
0.1.1.1,0.1.1.1.1,Inf,2078.750030201692,F,125
0.1.1.1,0.1.1.1.2,Inf,3032.926305572325,F,125
0.1.2.2,0.1.2.2.1,0.002,3294.9205658212754,G,125
0.1.2.4,0.1.2.4.1,0.003,3423.758567426545,G,125
0.1.2.4,0.1.2.4.2,0.006,3515.8482414144314,F,125
0.1.3.1,0.1.3.1.1,0.001,2525.083910985624,F,125
0.1.1.1.1,0.1.1.1.1.1,0.018,2724.2329676103377,F,125
0.1.2.2.1,0.1.2.2.1.1,0.001,4014.312488169029,G,125
0.1.3.1.1,0.1.3.1.1.1,0.008,2791.58862265401,G,125
0.1.3.1.1,0.1.3.1.1.2,0.002,2964.6776785902075,G,125
0.1.1.1.1.1,0.1.1.1.1.1.1,Inf,2928.859208913424,F,125
0.1.1.1.1.1,0.1.1.1.1.1.2,0.004,4797.887822759055,F,125
0.1.2.2.1.1,0.1.2.2.1.1.1,0.005,4193.590836799312,G,125
0.1.2.2.1.1,0.1.2.2.1.1.2,0.004,4245.251305784084,G,125
0.1.3.1.1.1,0.1.3.1.1.1.1,0.008,5860.331785688619,G,125
0.1.3.1.1.1,0.1.3.1.1.1.2,0.003,6097.981207292991,G,125
0.1.3.1.1.2,0.1.3.1.1.2.1,0.002,3164.358130662355,G,125
0,0.1,0.004,605.7091960940476,F,130
0,0.2,0.015,776.1660271925997,G,130
0,0.3,0.002,1215.2102818042122,F,130
0,0.4,0.0,1719.8974108461914,F,130
0,0.5,0.001,1796.9050212324566,F,130
0.5,0.5.1,0.005,1810.3756582359197,F,130
0,0.1,Inf,47.56004990998944,G,131
0.1,0.1.1,Inf,1626.5984189292255,F,131
0.1,0.1.2,Inf,2673.396755372465,G,131
0.1.2,0.1.2.1,0.003,3163.1861637188717,H,131
0.1.2,0.1.2.2,0.003,3337.9916936745412,F,131
0.1.2,0.1.2.3,0.0,4849.616075488888,H,131
0,0.1,0.009,20.117902615275145,G,134
0,0.1,0.011,37.93146578759441,F,135
0.1,0.1.1,0.003,1010.4541783599147,H,135
0,0.1,0.002,410.6207568988499,G,143
0.1,0.1.1,0.005,533.8206764013879,F,143
0,0.1,0.0,26.6053462896883,G,144
0,0.1,Inf,128.6520522679476,G,148
0,0.2,Inf,1076.299736957508,G,148
0,0.3,Inf,2388.8990876676044,G,148
0.1,0.1.1,0.018,1466.6528601346388,G,148
0.2,0.2.1,0.006,1201.3024410570197,G,148
0.3,0.3.1,Inf,2782.5529563312143,G,148
0.1.1,0.1.1.1,0.012,1859.0920340663313,G,148
0.1.1,0.1.1.2,0.027,4019.1489892028617,G,148
0.2.1,0.2.1.1,0.004,1468.5495422210267,G,148
0.2.1,0.2.1.2,0.008,1493.3973584261269,F,148
0.2.1,0.2.1.3,0.007,2293.00266047953,F,148
0.2.1,0.2.1.4,0.018,2673.8632347880193,F,148
0.2.1,0.2.1.5,0.01,3029.136936168887,G,148
0.1.1.1,0.1.1.1.1,0.003,1872.0841771261148,G,148
0.1.1.1,0.1.1.1.2,0.001,1894.7694043253975,G,148
0.1.1.2,0.1.1.2.1,0.002,4761.5337254516235,F,148
0.1.1.2,0.1.1.2.2,0.007,5113.342780634143,H,148
0.1.1.2,0.1.1.2.3,0.003,6086.187472524696,G,148
0.2.1.1,0.2.1.1.1,0.005,1605.939907817711,G,148
0.2.1.1,0.2.1.1.2,Inf,1707.7688373211533,G,148
0.2.1.2,0.2.1.2.1,0.008,2352.3428691799727,F,148
0.2.1.3,0.2.1.3.1,0.004,2392.140000310534,F,148
0.2.1.4,0.2.1.4.1,0.011,3061.0367816387425,G,148
0.2.1.5,0.2.1.5.1,0.012,3068.4208228052316,G,148
0.2.1.5,0.2.1.5.2,0.022,3442.0828532191563,G,148
0.2.1.5,0.2.1.5.3,0.002,4746.59416885299,G,148
0.2.1.1.1,0.2.1.1.1.1,0.001,1824.376487724024,G,148
0.2.1.1.2,0.2.1.1.2.1,Inf,2388.2522247530887,F,148
0.2.1.3.1,0.2.1.3.1.1,0.002,2429.765781485817,H,148
0.2.1.4.1,0.2.1.4.1.1,0.015,3176.2109718812544,G,148
0.2.1.5.1,0.2.1.5.1.1,0.0,4786.122969431111,G,148
0.2.1.5.2,0.2.1.5.2.1,0.013,3530.322426092791,G,148
0.2.1.3.1.1,0.2.1.3.1.1.1,0.002,2782.770424260247,H,148
0.2.1.5.2.1,0.2.1.5.2.1.1,Inf,3676.4172251328864,G,148
0.2.1.5.2.1,0.2.1.5.2.1.2,0.001,4422.716862159081,G,148
0.2.1.5.2.1,0.2.1.5.2.1.3,0.0,5334.257098767476,G,148
0,0.1,0.011,918.2097685864783,F,149
0,0.2,0.009,2861.9346640577764,F,149
0,0.3,Inf,3162.8965754451838,G,149
0.2,0.2.1,0.004,3013.240621242988,H,149
0.2,0.2.2,0.003,3374.6398955145733,G,149
0.3,0.3.1,Inf,4144.754764114066,G,149
0.2.2,0.2.2.1,0.003,3694.2145607618295,G,149
0.2.2,0.2.2.2,0.001,4077.4546548719545,G,149
0.2.2.2,0.2.2.2.1,0.011,4128.3135785753775,G,149
0.2.2.2,0.2.2.2.2,0.006,4373.285472938116,G,149
0.2.2.2,0.2.2.2.3,0.001,5637.738384625798,G,149
0.2.2.2.2,0.2.2.2.2.1,0.009,4693.333777722558,G,149
0.2.2.2.2.1,0.2.2.2.2.1.1,0.001,6725.07477112269,G,149
0,0.1,0.009,825.11323973998,F,150
0,0.2,0.005,1120.1646138555004,F,150
0,0.3,0.005,1637.0897861735903,G,150
0.3,0.3.1,0.013,1771.3144445668831,G,150
0.3,0.3.2,0.004,2107.91452419944,H,150
0.3,0.3.3,0.006,2121.9995925854178,G,150
0.3,0.3.4,0.001,2760.589952589325,G,150
0.3.1,0.3.1.1,0.021,2627.6200527610663,G,150
0.3.1,0.3.1.2,0.02,2743.998459379982,G,150
0.3.1,0.3.1.3,0.008,6230.507854908578,G,150
0.3.1,0.3.1.4,0.005,6238.232480604343,G,150
0.3.1,0.3.1.5,0.01,7625.205369927518,G,150
0.3.3,0.3.3.1,0.01,2436.1616735560233,F,150
0.3.4,0.3.4.1,0.005,2985.996839584552,G,150
0.3.1.3,0.3.1.3.1,0.002,6763.063845436989,G,150
0.3.1.4,0.3.1.4.1,0.002,6732.644108812588,G,150
0.3.1.5,0.3.1.5.1,Inf,8923.900355530839,F,150
0.3.1.5,0.3.1.5.2,0.008,9589.11687975754,G,150
0.3.3.1,0.3.3.1.1,0.001,2724.1658283106985,F,150
0.3.3.1,0.3.3.1.2,0.003,3204.0819975536765,F,150
0.3.1.3.1,0.3.1.3.1.1,0.011,6978.657543651765,G,150
0.3.1.5.1,0.3.1.5.1.1,Inf,9777.93763391245,F,150
0.3.1.5.1,0.3.1.5.1.2,Inf,9795.954803325889,G,150
0.3.1.5.2,0.3.1.5.2.1,0.013,9654.730115454378,G,150
0.3.3.1.1,0.3.3.1.1.1,0.012,2998.3407426912327,G,150
0.3.3.1.1,0.3.3.1.1.2,0.002,3534.165671578608,F,150
0.3.3.1.1,0.3.3.1.1.3,0.024,4026.8468234150105,F,150
0.3.3.1.1,0.3.3.1.1.4,0.007,4031.777564080126,G,150
0.3.3.1.2,0.3.3.1.2.1,0.012,3754.8773166529836,G,150
0.3.3.1.2,0.3.3.1.2.2,0.002,5951.871589396661,G,150
0.3.1.3.1.1,0.3.1.3.1.1.1,0.012,8605.173842834052,G,150
0.3.1.5.1.2,0.3.1.5.1.2.1,Inf,9821.557557119533,G,150
0.3.1.5.1.2,0.3.1.5.1.2.2,0.002,10295.472398598216,G,150
0.3.1.5.1.2,0.3.1.5.1.2.3,0.003,10602.882634927275,G,150
0.3.1.5.2.1,0.3.1.5.2.1.1,Inf,9795.051428362354,G,150
0.3.1.5.2.1,0.3.1.5.2.1.2,0.009,10292.026678017453,G,150
0.3.1.5.2.1,0.3.1.5.2.1.3,0.013,10952.75856376418,G,150
0.3.3.1.1.2,0.3.3.1.1.2.1,0.001,3733.5305913487423,G,150
0.3.3.1.1.4,0.3.3.1.1.4.1,0.014,4093.7074694835746,G,150
0.3.3.1.1.4,0.3.3.1.1.4.2,0.009,4176.650013518307,G,150
0.3.3.1.2.1,0.3.3.1.2.1.1,0.007,3863.936071672607,G,150
0.3.3.1.2.1,0.3.3.1.2.1.2,0.003,4199.198143628461,G,150
0.3.3.1.2.2,0.3.3.1.2.2.1,0.003,6370.273165675879,F,150
0,0.1,0.002,1247.4339546574843,G,155
0,0.2,0.0,1914.722932382526,G,155
0.1,0.1.1,0.0,1904.415912266282,F,155
0.1,0.1.2,0.001,1927.0077625616573,F,155
0.2,0.2.1,0.013,2170.284148768264,G,155
0.1.2,0.1.2.1,0.003,2355.296117317293,H,155
0.1.2.1,0.1.2.1.1,0.002,3088.928134403346,F,155
0,0.1,0.013,292.9818597706971,F,156
0,0.2,0.004,539.9093758091425,G,156
0,0.3,0.003,1280.9588471369975,F,156
0,0.4,0.002,1374.8683984684724,F,156
0.2,0.2.1,0.001,572.7986128703805,G,156
0.2.1,0.2.1.1,0.002,2064.2171960396236,G,156
0,0.1,0.011,63.59717758086581,G,157
0,0.1,0.003,98.24328470966496,G,158
0,0.1,0.004,6.175300031706479,H,159
0,0.2,0.001,291.93181764578196,H,159
0,0.1,0.004,360.2586348819989,F,160
0.1,0.1.1,0.009,614.9745356902846,G,160
0.1,0.1.2,0.004,2225.7563221904998,F,160
0,0.1,0.007,138.3551773177943,G,162
0,0.2,0.005,522.384393207167,G,162
0.1,0.1.1,Inf,161.9809031321329,G,162
0.2,0.2.1,Inf,1016.9482476643901,G,162
0.1.1,0.1.1.1,Inf,340.4825433970555,G,162
0.1.1,0.1.1.2,Inf,633.18317425738,G,162
0.1.1,0.1.1.3,Inf,648.6109291230505,G,162
0.2.1,0.2.1.1,Inf,2491.5503414779514,F,162
0.1.1.2,0.1.1.2.1,0.009,752.7688313233177,G,162
0.1.1.2,0.1.1.2.2,0.004,900.5457295940871,G,162
0.1.1.2,0.1.1.2.3,0.001,1205.3985848294772,G,162
0.1.1.2,0.1.1.2.4,0.002,1243.2278281477356,G,162
0.1.1.3,0.1.1.3.1,0.002,835.5647773523118,F,162
0.2.1.1,0.2.1.1.1,0.009,5098.686866485837,F,162
0.1.1.2.1,0.1.1.2.1.1,0.009,924.912164640706,G,162
0.1.1.2.1,0.1.1.2.1.2,0.013,1343.42573525119,G,162
0.1.1.2.3,0.1.1.2.3.1,0.0,2217.0243657456235,G,162
0.2.1.1.1,0.2.1.1.1.1,0.003,6867.364170913356,F,162
0.1.1.2.1.1,0.1.1.2.1.1.1,0.0,1135.4480170748604,G,162
0,0.1,0.01,618.5783202981138,G,163
0.1,0.1.1,0.001,1177.8878645885427,G,163
0.1.1,0.1.1.1,Inf,1296.1963455953946,G,163
0,0.1,0.012,894.4991979080291,G,166
0,0.2,0.003,1210.4312504994502,G,166
0,0.3,Inf,1670.830915708325,G,166
0.1,0.1.1,0.005,2673.4940005979447,G,166
0,0.1,Inf,847.7641103132686,G,167
0,0.2,Inf,2294.770324712024,G,167
0.2,0.2.1,Inf,2647.0525407019472,G,167
0.2,0.2.2,Inf,2843.9566570306542,F,167
0.2.2,0.2.2.1,0.007,2875.275021576541,G,167
0.2.2,0.2.2.2,0.014,2963.9928824290264,F,167
0.2.2.2,0.2.2.2.1,0.024,3539.576071768706,G,167
0.2.2.2,0.2.2.2.2,0.007,4606.639770142636,F,167
0.2.2.2,0.2.2.2.3,0.01,5545.13906113918,G,167
0.2.2.2,0.2.2.2.4,0.02,6189.777891135726,G,167
0.2.2.2,0.2.2.2.5,0.007,6805.631692701011,G,167
0.2.2.2.1,0.2.2.2.1.1,0.002,3608.696573773734,G,167
0.2.2.2.1,0.2.2.2.1.2,0.011,3912.205288539683,G,167
0.2.2.2.2,0.2.2.2.2.1,0.003,4713.09143265245,G,167
0.2.2.2.2,0.2.2.2.2.2,Inf,4823.33438640083,G,167
0.2.2.2.4,0.2.2.2.4.1,0.009,7594.134695950716,G,167
0.2.2.2.4,0.2.2.2.4.2,0.007,8713.20734225069,G,167
0.2.2.2.4,0.2.2.2.4.3,0.0,9150.331365416803,H,167
0.2.2.2.5,0.2.2.2.5.1,0.001,7135.923131716174,H,167
0.2.2.2.1.2,0.2.2.2.1.2.1,0.009,3964.269076584391,F,167
0.2.2.2.1.2,0.2.2.2.1.2.2,0.01,4234.614278618911,G,167
0.2.2.2.1.2,0.2.2.2.1.2.3,0.007,4289.785693888175,G,167
0.2.2.2.2.1,0.2.2.2.2.1.1,0.017,4878.482074326764,F,167
0.2.2.2.2.2,0.2.2.2.2.2.1,Inf,5027.273694983757,F,167
0.2.2.2.4.1,0.2.2.2.4.1.1,0.005,7877.440172150385,G,167
0.2.2.2.4.2,0.2.2.2.4.2.1,0.001,10297.91091249206,G,167
0.2.2.2.5.1,0.2.2.2.5.1.1,0.002,7155.709606581207,G,167
0.2.2.2.5.1,0.2.2.2.5.1.2,0.002,7258.747865369706,G,167
0.2.2.2.5.1,0.2.2.2.5.1.3,0.003,7834.497624476745,G,167
0,0.1,0.001,754.1911649624594,F,170
0.1,0.1.1,Inf,984.0286640743191,F,170
0.1.1,0.1.1.1,Inf,2638.085917573393,F,170
0.1.1.1,0.1.1.1.1,0.002,3071.074193796034,F,170
0,0.1,0.011,174.47297040850276,F,175
0,0.2,0.008,292.5598571346225,G,175
0,0.3,0.0,2091.9424608741833,G,175
0.2,0.2.1,0.007,383.3500848765015,G,175
0.2,0.2.2,0.003,1235.8562321866839,F,175
0.2.1,0.2.1.1,0.004,519.8024267550876,G,175
0,0.1,0.0,780.0300810644993,G,178
0,0.1,0.002,277.10853904401114,G,179
0,0.2,0.001,636.1004655040382,G,179
0.1,0.1.1,0.006,322.81394788626835,F,179
0.1,0.1.2,0.003,757.173851002856,F,179
0.2,0.2.1,0.009,860.5478919278603,G,179
0.1.1,0.1.1.1,0.003,1423.4037215872793,F,179
0.2.1,0.2.1.1,0.006,874.9398581761843,G,179
0.2.1,0.2.1.2,0.009,901.3333171669152,G,179
0.2.1,0.2.1.3,0.006,1684.3089125847137,G,179
0.2.1,0.2.1.4,0.001,2152.1454306934693,G,179
0.2.1.3,0.2.1.3.1,0.002,1886.5966121477206,G,179
0.2.1.3,0.2.1.3.2,0.008,1938.6989656306716,G,179
0.2.1.3,0.2.1.3.3,0.006,2001.4562474935142,F,179
0.2.1.4,0.2.1.4.1,0.002,2313.7411360252645,G,179
0.2.1.4,0.2.1.4.2,0.001,2650.5637138541174,G,179
0.2.1.3.1,0.2.1.3.1.1,0.008,1934.1519048954367,G,179
0.2.1.3.1,0.2.1.3.1.2,0.002,1975.2226127292313,H,179
0.2.1.3.2,0.2.1.3.2.1,0.003,2258.2208350370142,G,179
0.2.1.3.2,0.2.1.3.2.2,0.009,2805.9299425140025,G,179
0.2.1.4.2,0.2.1.4.2.1,0.0,2895.1096143004474,G,179
0.2.1.3.1.1,0.2.1.3.1.1.1,0.005,2054.422152690969,G,179
0.2.1.3.1.1,0.2.1.3.1.1.2,0.005,2493.4219485265935,G,179
0.2.1.4.2.1,0.2.1.4.2.1.1,0.005,2899.058457568309,H,179
0,0.1,Inf,1305.9859565963864,G,180
0,0.2,Inf,1526.79631477223,G,180
0.1,0.1.1,0.002,2269.7952258605264,G,180
0,0.1,0.001,503.98410442997783,G,182
0,0.1,0.005,883.7825303758237,G,183
0,0.2,0.002,1589.1568707111974,G,183
0.2,0.2.1,0.004,1888.2430690622234,G,183
0.2,0.2.2,0.001,2193.124615033099,F,183
0.2,0.2.3,0.002,2287.5808664073406,F,183
0.2.2,0.2.2.1,0.0,2624.5302317310566,F,183
0,0.1,0.014,440.74170236846896,G,184
0,0.1,0.006,67.9547388538865,G,186
0,0.1,0.002,1539.6428600477977,G,187
0.1,0.1.1,0.007,1704.6223770755746,H,187
0.1.1,0.1.1.1,0.004,1894.3915162767762,F,187
0.1.1.1,0.1.1.1.1,0.002,1941.1776523225285,F,187
0.1.1.1,0.1.1.1.2,0.002,2103.898040758984,F,187
0.1.1.1.2,0.1.1.1.2.1,0.002,3218.19527390198,G,187
0.1.1.1.2.1,0.1.1.1.2.1.1,0.002,3334.7442375461414,G,187
0.1.1.1.2.1,0.1.1.1.2.1.2,0.003,3799.276358404442,G,187
0,0.1,0.005,239.01587148891238,G,188
0.1,0.1.1,0.013,2422.363018750812,G,188
0,0.1,0.006,222.2299402550588,G,190
0.1,0.1.1,0.012,384.99358870584075,G,190
0,0.1,0.0,470.0639251039759,G,192
0,0.2,0.0,814.445822978303,G,192
0,0.1,Inf,38.44963846438923,F,193
0,0.2,Inf,1069.2077872019597,G,193
0,0.3,Inf,1639.9467750258525,G,193
0,0.4,Inf,2085.5355242386945,G,193
0,0.5,Inf,2181.3633910906656,G,193
0.1,0.1.1,0.001,788.9010278607242,F,193
0.2,0.2.1,0.001,1115.8899452652563,H,193
0.2,0.2.2,0.003,1581.7562837113353,H,193
0.3,0.3.1,0.003,2467.391698761887,G,193
0.4,0.4.1,0.002,2293.2469350673005,F,193
0.5,0.5.1,0.003,3720.33654086653,G,193
0.5,0.5.2,0.004,4851.214080305848,G,193
0.1.1,0.1.1.1,0.002,862.4361390035352,F,193
0.2.2,0.2.2.1,0.005,1652.8388955906905,F,193
0.2.2.1,0.2.2.1.1,0.01,1817.9048712210326,G,193
0.2.2.1,0.2.2.1.2,0.01,2332.7362994511636,G,193
0.2.2.1,0.2.2.1.3,0.003,3727.982340919992,G,193
0.2.2.1.1,0.2.2.1.1.1,0.009,1834.0737881234654,G,193
0.2.2.1.1,0.2.2.1.1.2,0.009,1935.455860331541,G,193
0.2.2.1.1,0.2.2.1.1.3,0.002,2008.329019249226,F,193
0.2.2.1.2,0.2.2.1.2.1,0.007,6419.150367798076,G,193
0.2.2.1.1.1,0.2.2.1.1.1.1,0.015,1897.3462222244816,G,193
0.2.2.1.1.1,0.2.2.1.1.1.2,0.003,4570.573994475119,G,193
0.2.2.1.1.2,0.2.2.1.1.2.1,0.016,3300.296221158759,G,193
0.2.2.1.1.3,0.2.2.1.1.3.1,0.001,2129.882373105599,F,193
0.2.2.1.1.3,0.2.2.1.1.3.2,Inf,2596.541371283166,H,193
0.2.2.1.2.1,0.2.2.1.2.1.1,0.006,7599.915183353832,G,193
0,0.1,0.004,111.06205364017605,F,197
0,0.2,0.005,1181.345481143623,G,197
0.2,0.2.1,0.003,1271.4151695151315,F,197
0,0.1,0.001,351.67033011813106,G,198
0,0.2,0.003,539.5138600660846,G,198
0,0.3,0.003,1007.7488847810995,G,198
0.1,0.1.1,0.002,452.64936116265835,G,198
0.1,0.1.2,0.0,739.0803867084534,G,198
0.2,0.2.1,0.002,820.9507905712529,G,198
0.2,0.2.2,0.005,885.6355996371063,G,198
0.1.1,0.1.1.1,0.005,725.0758340821515,F,198
0.2.1,0.2.1.1,0.007,853.6244335813338,G,198
0.2.2,0.2.2.1,0.016,1624.0900955238023,F,198
0.1.1.1,0.1.1.1.1,0.001,830.7018451812002,F,198
0.2.1.1,0.2.1.1.1,0.005,1057.0614135221924,G,198
0.1.1.1.1,0.1.1.1.1.1,0.003,900.0110299363088,F,198
0,0.1,Inf,949.6712667028853,G,200
0.1,0.1.1,Inf,1757.2157555317085,F,200
0.1,0.1.2,Inf,1999.432165443411,G,200
0.1.2,0.1.2.1,Inf,2368.003148870205,G,200
0.1.2,0.1.2.2,Inf,3905.959346293182,G,200
0.1.2.1,0.1.2.1.1,Inf,2852.919542600023,G,200
0.1.2.1,0.1.2.1.2,Inf,2880.902448745454,G,200
0.1.2.1.1,0.1.2.1.1.1,0.009,4475.383118538757,G,200
0.1.2.1.2,0.1.2.1.2.1,0.004,3086.560363080164,H,200
0.1.2.1.1.1,0.1.2.1.1.1.1,0.005,6713.895994979258,G,200
0,0.1,0.003,157.83294939229026,G,202
0,0.2,0.001,680.9119623473905,G,202
0.2,0.2.1,0.019,706.7177789479435,G,202
0.2,0.2.2,Inf,1137.5048594035761,G,202
0.2,0.2.3,0.003,1161.677446097682,G,202
0.2.1,0.2.1.1,0.011,1745.383909630802,G,202
0.2.1,0.2.1.2,0.012,3603.780640204913,G,202
0.2.2,0.2.2.1,Inf,1537.2134329670205,G,202
0.2.1.1,0.2.1.1.1,0.002,1756.1487884324806,F,202
